"Original","Part of","Count","File","Volume","Game","Level"
"WIS","","2","Theologian","","Pathfinder","3"
"Concentration","","1","Theologian","","Pathfinder","3"
"Cleric|Level","","3","Theologian","","Pathfinder","3"
"CHA","","2","Theologian","","Pathfinder","3"
"WILL","WILL|SAVE DC","1","Theologian","","Pathfinder","3"
"SAVE DC","WILL|SAVE DC","1","Theologian","","Pathfinder","3"
"d6","","1","Theologian","","Pathfinder","3"
"Misc","","3","Theologian","","Pathfinder","3"
"(Round up)","","1","Theologian","","Pathfinder","3"
"(Round down)","","1","Theologian","","Pathfinder","3"
"ENERGY","ENERGY|ROLL","1","Theologian","","Pathfinder","3"
"ROLL","ENERGY|ROLL","1","Theologian","","Pathfinder","3"
"CHANNEL ENERGY","","1","Theologian","","Pathfinder","3"
"DOMAIN SECRET","","1","Theologian","","Pathfinder","3"
"SPELLS","","1","Theologian","","Pathfinder","3"
"DOMAIN","","1","Theologian","","Pathfinder","3"
"Evil Cleric","","1","Theologian","","Pathfinder","3"
"Inflict Wounds","","1","Theologian","","Pathfinder","3"
"Cure Wounds","","1","Theologian","","Pathfinder","3"
"Channel Negative Energy","","1","Theologian","","Pathfinder","3"
"Good Cleric","","1","Theologian","","Pathfinder","3"
"Channel Positive Energy","","1","Theologian","","Pathfinder","3"
"OF","","1","Theologian","","Pathfinder","3"
"(CLERIC)","","1","Theologian","","Pathfinder","3"
"THEOLOGIAN","","1","Theologian","","Pathfinder","3"
"4d8","","1","Theologian","","Pathfinder","3"
"3d8","","1","Theologian","","Pathfinder","3"
"2d8","","1","Theologian","","Pathfinder","3"
"1d8","","1","Theologian","","Pathfinder","3"
"Mass Spell Level","","1","Theologian","","Pathfinder","3"
"Bonus Spells","","1","Theologian","","Pathfinder","3"
"WIS - 12","","1","Theologian","","Pathfinder","3"
"WIS - 8","","1","Theologian","","Pathfinder","3"
"WIS - 4","","1","Theologian","","Pathfinder","3"
"Base|Spells","","1","Theologian","","Pathfinder","3"
"Spells|per day","","1","Theologian","","Pathfinder","3"
"Spell|Save DC","","1","Theologian","","Pathfinder","3"
"Spell Level","","1","Theologian","","Pathfinder","3"
"+ Level","","4","Theologian","","Pathfinder","3"
"Heal / Harm","","1","Theologian","","Pathfinder","3"
"Critical Wounds","","1","Theologian","","Pathfinder","3"
"Serious Wounds","","1","Theologian","","Pathfinder","3"
"Moderate Wounds","","1","Theologian","","Pathfinder","3"
"Light Wounds","","1","Theologian","","Pathfinder","3"
"Uses|per day","","2","Theologian","","Pathfinder","3"
"Granted Power","","2","Theologian","","Pathfinder","3"
"DC","","2","Theologian","","Pathfinder","3"
"Today","","1","Theologian","","Pathfinder","3"
"CHANNEL","CHANNEL|PER DAY","1","Theologian","","Pathfinder","3"
"PER DAY","CHANNEL|PER DAY","1","Theologian","","Pathfinder","3"
"CURE / INFLICT","","1","Theologian","","Pathfinder","3"
"Domain","","1","Theologian","","Pathfinder","3"
"Caster|Level","","2","Undead Lord","","Pathfinder","3"
"EVIL","","1","Undead Lord","","Pathfinder","3"
"GOOD","","1","Undead Lord","","Pathfinder","3"
"CHAOTIC","","1","Undead Lord","","Pathfinder","3"
"LAWFUL","","1","Undead Lord","","Pathfinder","3"
"Level","","5","Undead Lord","","Pathfinder","3"
"Creating a corpse companion takes 8 hours, and the companionmay have hit dice up to your cleric level.","","1","Undead Lord","","Pathfinder","3"
"All spells, channelling and other effects to heal undeadalways do their maximum effect +50%.","","1","Undead Lord","","Pathfinder","3"
"ft","30 ft","1","Undead Lord","","Pathfinder","3"
"CHANNEL","CHANNEL RANGE","1","Undead Lord","","Pathfinder","3"
"RANGE","CHANNEL RANGE","1","Undead Lord","","Pathfinder","3"
"Radius centred|on the Cleric","","1","Undead Lord","","Pathfinder","3"
"d6","","1","Undead Lord","","Pathfinder","3"
"Misc","","2","Undead Lord","","Pathfinder","3"
"(Round up)","","1","Undead Lord","","Pathfinder","3"
"Cleric|Level","","2","Undead Lord","","Pathfinder","3"
"ENERGY","ENERGY|ROLL","1","Undead Lord","","Pathfinder","3"
"ROLL","ENERGY|ROLL","1","Undead Lord","","Pathfinder","3"
"UNLIFE HEALER","","1","Undead Lord","","Pathfinder","3"
"CHANNEL ENERGY","","1","Undead Lord","","Pathfinder","3"
"Evil Cleric","","1","Undead Lord","","Pathfinder","3"
"Inflict Wounds","","1","Undead Lord","","Pathfinder","3"
"Cure Wounds","","1","Undead Lord","","Pathfinder","3"
"Channel Negative Energy","","1","Undead Lord","","Pathfinder","3"
"Good Cleric","","1","Undead Lord","","Pathfinder","3"
"Channel Positive Energy","","1","Undead Lord","","Pathfinder","3"
"All spells, channelling and other effects to heal undeadare “empowered” for +50%.","","1","Undead Lord","","Pathfinder","3"
"Today","","1","Undead Lord","","Pathfinder","3"
"CHA","","1","Undead Lord","","Pathfinder","3"
"CHANNEL","CHANNEL|PER DAY","1","Undead Lord","","Pathfinder","3"
"PER DAY","CHANNEL|PER DAY","1","Undead Lord","","Pathfinder","3"
"PREPARED SPELLS","","2","Undead Lord","","Pathfinder","3"
"Domain Spell","","9","Undead Lord","","Pathfinder","3"
"Spell Save DC = 10 + WIS + Spell Level","","1","Undead Lord","","Pathfinder","3"
"WIS","","2","Undead Lord","","Pathfinder","3"
"Concentration","","1","Undead Lord","","Pathfinder","3"
"CORPSE COMPANION","","1","Undead Lord","","Pathfinder","3"
"SPELLS","","1","Undead Lord","","Pathfinder","3"
"DEATH DOMAIN","","1","Undead Lord","","Pathfinder","3"
"OF","","1","Undead Lord","","Pathfinder","3"
"(CLERIC)","","1","Undead Lord","","Pathfinder","3"
"UNDEAD|LORD","","1","Undead Lord","","Pathfinder","3"
"4d8","","1","Undead Lord","","Pathfinder","3"
"3d8","","1","Undead Lord","","Pathfinder","3"
"2d8","","1","Undead Lord","","Pathfinder","3"
"1d8","","1","Undead Lord","","Pathfinder","3"
"Mass Spell Level","","1","Undead Lord","","Pathfinder","3"
"Bonus Spells","","1","Undead Lord","","Pathfinder","3"
"WIS - 12","","1","Undead Lord","","Pathfinder","3"
"WIS - 8","","1","Undead Lord","","Pathfinder","3"
"WIS - 4","","1","Undead Lord","","Pathfinder","3"
"Base|Spells","","1","Undead Lord","","Pathfinder","3"
"Spells|per day","","1","Undead Lord","","Pathfinder","3"
"Spell|Save DC","","1","Undead Lord","","Pathfinder","3"
"Spell Level","","1","Undead Lord","","Pathfinder","3"
"+ Level","","4","Undead Lord","","Pathfinder","3"
"Heal / Harm","","1","Undead Lord","","Pathfinder","3"
"Critical Wounds","","1","Undead Lord","","Pathfinder","3"
"Serious Wounds","","1","Undead Lord","","Pathfinder","3"
"Companion","","1","Undead Lord","","Pathfinder","3"
"Moderate Wounds","","1","Undead Lord","","Pathfinder","3"
"Light Wounds","","1","Undead Lord","","Pathfinder","3"
"Uses|per day","","2","Undead Lord","","Pathfinder","3"
"Granted Power","","2","Undead Lord","","Pathfinder","3"
"DC","","2","Undead Lord","","Pathfinder","3"
"INFLICT","","1","Undead Lord","","Pathfinder","3"
"Domain","","1","Undead Lord","","Pathfinder","3"
"Druid Level","","2","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"AQUATIC","AQUATIC|BONUS","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"BONUS","AQUATIC|BONUS","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Bonus to Initiative, Knowledge (geography), Perception, Stealth,Survival and Swim while in aquatic terrains.","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"AQUATIC ADAPTATION","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"CHA","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Misc","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"WILD EMPATHY","WILD EMPATHY|BONUS","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"BONUS","WILD EMPATHY|BONUS","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"WILD EMPATHY","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Timeless Body","Timeless Body|No longer age, cannot be magically aged","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"No longer age, cannot be magically aged","Timeless Body|No longer age, cannot be magically aged","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Deep Diver","Deep Diver|Damage reduction, withstand deep pressure","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Damage reduction, withstand deep pressure","Deep Diver|Damage reduction, withstand deep pressure","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Seaborn","Seaborn|Aquatic subtype, amphibious trait, swim at land speed, endure cold","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Aquatic subtype, amphibious trait, swim at land speed, endure cold","Seaborn|Aquatic subtype, amphibious trait, swim at land speed, endure cold","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Wild Shape","Wild Shape|Become any small or medium animal","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Become any small or medium animal","Wild Shape|Become any small or medium animal","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Resist Ocean’s Fury","Resist Ocean’s Fury|+4 to saves against water spells and creatures","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"+4 to saves against water spells and creatures","Resist Ocean’s Fury|+4 to saves against water spells and creatures","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Natural Swimmer","Natural Swimmer|Swim at half land speed","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Swim at half land speed","Natural Swimmer|Swim at half land speed","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Aquatic Adaptation","Aquatic Adaptation|Bonus while in aquatic terrain","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Bonus while in aquatic terrain","Aquatic Adaptation|Bonus while in aquatic terrain","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Wild Empathy","Wild Empathy|Improve the attitude of an animal","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Improve the attitude of an animal","Wild Empathy|Improve the attitude of an animal","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Nature Sense","Nature Sense|+2 to Knowledge (nature) and Survival","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"+2 to Knowledge (nature) and Survival","Nature Sense|+2 to Knowledge (nature) and Survival","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Druid|Level","","3","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"DRUID","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Wild|Shape|Level","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"WIS","","2","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Caster|Level","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Concentration","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"DOMAIN","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"ANIMAL COMPANION","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Animal Companion’s Name","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Current Shape","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Creature Type","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"POTIONS","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"SCROLLS","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"NATURE BOND","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"WILD SHAPE","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"SPELLS","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"PREPARED SPELLS","","2","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Base|Spells","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Spells|per day","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Bonus Spells","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"WIS - 12","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"WIS - 8","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"WIS - 4","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Spell|Save DC","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Spell Save DC = 10 + WIS + Spell Level","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Times Today","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Times per day","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"AQUATIC DRUID","","1","Aquatic Druid (Animal Companion)","","Pathfinder","3"
"Level","","2","Aquatic Druid (Domain)","","Pathfinder","3"
"Uses|per day","","2","Aquatic Druid (Domain)","","Pathfinder","3"
"Granted Power","","2","Aquatic Druid (Domain)","","Pathfinder","3"
"DC","","2","Aquatic Druid (Domain)","","Pathfinder","3"
"DOMAIN","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"ANIMAL COMPANION","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"NATURE BOND","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Druid Level","","2","Aquatic Druid (Domain)","","Pathfinder","3"
"AQUATIC","AQUATIC|BONUS","1","Aquatic Druid (Domain)","","Pathfinder","3"
"BONUS","AQUATIC|BONUS","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Bonus to Initiative, Knowledge (geography), Perception, Stealth,Survival and Swim while in aquatic terrains.","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"AQUATIC ADAPTATION","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"CHA","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Misc","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"WILD EMPATHY","WILD EMPATHY|BONUS","1","Aquatic Druid (Domain)","","Pathfinder","3"
"BONUS","WILD EMPATHY|BONUS","1","Aquatic Druid (Domain)","","Pathfinder","3"
"WILD EMPATHY","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Timeless Body","Timeless Body|No longer age, cannot be magically aged","1","Aquatic Druid (Domain)","","Pathfinder","3"
"No longer age, cannot be magically aged","Timeless Body|No longer age, cannot be magically aged","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Deep Diver","Deep Diver|Damage reduction, withstand deep pressure","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Damage reduction, withstand deep pressure","Deep Diver|Damage reduction, withstand deep pressure","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Seaborn","Seaborn|Aquatic subtype, amphibious trait, swim at land speed, endure cold","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Aquatic subtype, amphibious trait, swim at land speed, endure cold","Seaborn|Aquatic subtype, amphibious trait, swim at land speed, endure cold","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Wild Shape","Wild Shape|Become any small or medium animal","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Become any small or medium animal","Wild Shape|Become any small or medium animal","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Resist Ocean’s Fury","Resist Ocean’s Fury|+4 to saves against water spells and creatures","1","Aquatic Druid (Domain)","","Pathfinder","3"
"+4 to saves against water spells and creatures","Resist Ocean’s Fury|+4 to saves against water spells and creatures","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Natural Swimmer","Natural Swimmer|Swim at half land speed","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Swim at half land speed","Natural Swimmer|Swim at half land speed","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Aquatic Adaptation","Aquatic Adaptation|Bonus while in aquatic terrain","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Bonus while in aquatic terrain","Aquatic Adaptation|Bonus while in aquatic terrain","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Wild Empathy","Wild Empathy|Improve the attitude of an animal","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Improve the attitude of an animal","Wild Empathy|Improve the attitude of an animal","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Nature Sense","Nature Sense|+2 to Knowledge (nature) and Survival","1","Aquatic Druid (Domain)","","Pathfinder","3"
"+2 to Knowledge (nature) and Survival","Nature Sense|+2 to Knowledge (nature) and Survival","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Druid|Level","","3","Aquatic Druid (Domain)","","Pathfinder","3"
"DRUID","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Wild|Shape|Level","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"WIS","","2","Aquatic Druid (Domain)","","Pathfinder","3"
"Caster|Level","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Concentration","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"POTIONS","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"SCROLLS","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"WILD SHAPE","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"SPELLS","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"PREPARED SPELLS","","2","Aquatic Druid (Domain)","","Pathfinder","3"
"Base|Spells","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Spells|per day","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Bonus Spells","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"WIS - 12","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"WIS - 8","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"WIS - 4","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Spell|Save DC","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Spell Save DC = 10 + WIS + Spell Level","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Times Today","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Times per day","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"AQUATIC DRUID","","1","Aquatic Druid (Domain)","","Pathfinder","3"
"Druid Level","","2","Arctic Druid (Animal Companion)","","Pathfinder","3"
"ARCTIC","ARCTIC|BONUS","1","Arctic Druid (Animal Companion)","","Pathfinder","3"
"BONUS","ARCTIC|BONUS","1","Arctic Druid (Animal Companion)","","Pathfinder","3"
"Bonus to Initiative, Knowledge (geography), Perception, Stealthand Survival while in aquatic terrains.","","1","Arctic Druid (Animal Companion)","","Pathfinder","3"
"ARCTIC NATIVE","","1","Arctic Druid (Animal Companion)","","Pathfinder","3"
