"Original","Part of","Count","File","Volume","Game","Level"
"Improve the attitude of an animal","Wild Empathy|Improve the attitude of an animal","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Nature Sense","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"+2 to Knowledge (nature) and Survival","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Druid|Level","","3","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"DRUID","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Druid Level","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"ARCTIC","ARCTIC|BONUS","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"BONUS","ARCTIC|BONUS","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Bonus to Initiative, Knowledge (geography), Perception, Stealthand Survival while in aquatic terrains.","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"ARCTIC NATIVE","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Wild|Shape|Level","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"CHA","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Misc","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"WILD EMPATHY","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"BONUS","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"WILD EMPATHY","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"WIS","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Caster|Level","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Concentration","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"DOMAIN","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"ANIMAL COMPANION","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Animal Companion’s Name","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Creature Type","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"DEITY","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"EVIL","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"GOOD","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"CHAOTIC","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"LAWFUL","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"POTIONS","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"SCROLLS","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"NATURE BOND","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"WILD SHAPE","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"SPELLS","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"PREPARED SPELLS","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"d00","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Base|Spells","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Spells|per day","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Bonus Spells","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"WIS - 12","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"WIS - 8","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"WIS - 4","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Spell|Save DC","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Spell Save DC = 10 + WIS + Spell Level","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Times Today","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Times per day","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"ARCTIC DRUID","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Animal Companion)","","Pathfinder","3"
"Level","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Uses|per day","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Granted Power","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"DC","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"DOMAIN","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"ANIMAL COMPANION","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"NATURE BOND","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Druid Level","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"ARCTIC","ARCTIC|BONUS","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"BONUS","ARCTIC|BONUS","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Bonus to Initiative, Knowledge (geography), Perception, Stealthand Survival while in aquatic terrains.","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"ARCTIC NATIVE","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Wild|Shape|Level","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Druid|Level","","3","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"CHA","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Misc","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"WILD EMPATHY","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"BONUS","WILD EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"WILD EMPATHY","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Timeless Body","Timeless Body|No longer age, cannot be magically aged","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"No longer age, cannot be magically aged","Timeless Body|No longer age, cannot be magically aged","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Flurry form","Flurry form|Become a swirling colum of snow","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Become a swirling colum of snow","Flurry form|Become a swirling colum of snow","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Snowcaster","Snowcaster|See normally in icy conditions;cast fire spells as cold spells.","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"See normally in icy conditions;cast fire spells as cold spells.","Snowcaster|See normally in icy conditions;cast fire spells as cold spells.","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Wild Shape","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Become any small or medium animal","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Arctic Endurance","Arctic Endurance|Endure cold, immune to dazzling","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Endure cold, immune to dazzling","Arctic Endurance|Endure cold, immune to dazzling","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Icewalking","Icewalking|No movement penalty in icy terrain","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"No movement penalty in icy terrain","Icewalking|No movement penalty in icy terrain","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Arctic Native","Arctic Native|Bonus in icy terrain","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Bonus in icy terrain","Arctic Native|Bonus in icy terrain","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Wild Empathy","Wild Empathy|Improve the attitude of an animal","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Improve the attitude of an animal","Wild Empathy|Improve the attitude of an animal","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Nature Sense","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"+2 to Knowledge (nature) and Survival","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"DRUID","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"WIS","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Caster|Level","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Concentration","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"POTIONS","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"SCROLLS","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"WILD SHAPE","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"SPELLS","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"PREPARED SPELLS","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"d00","","2","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Base|Spells","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Spells|per day","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Bonus Spells","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"WIS - 12","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"WIS - 8","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"WIS - 4","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Spell|Save DC","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Spell Save DC = 10 + WIS + Spell Level","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Times Today","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Times per day","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"ARCTIC DRUID","","1","Pathfinder/Archetypes/Druid/Arctic Druid (Domain)","","Pathfinder","3"
"Druid|Level","","3","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"WIS","","3","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"FORTITUDE","FORTITUDE|SAVE DC","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"SAVE DC","FORTITUDE|SAVE DC","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Level|Bonus","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"DEITY","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"EVIL","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"GOOD","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"CHAOTIC","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"LAWFUL","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"BLIGHT DRUID","","2","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"CHA","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Misc","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Druid Level","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"VERMIN EMPATHY","VERMIN EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"BONUS","VERMIN EMPATHY|BONUS","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Level","","2","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Uses|per day","","2","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Granted Power","","2","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"DC","","2","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Timeless Body","Timeless Body|No longer age, cannot be magically aged","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"No longer age, cannot be magically aged","Timeless Body|No longer age, cannot be magically aged","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Plaguebearer","Plaguebearer|Attackers become diseased","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Attackers become diseased","Plaguebearer|Attackers become diseased","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Blightblooded","Blightblooded|Immune to all diseases and sickening effects","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Immune to all diseases and sickening effects","Blightblooded|Immune to all diseases and sickening effects","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Wild Shape","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Become any small or medium animal","Wild Shape|Become any small or medium animal","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Miasma","Miasma|Nearby creatures, fey and plants are sickened","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Nearby creatures, fey and plants are sickened","Miasma|Nearby creatures, fey and plants are sickened","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Woodland Stride","Woodland Stride|Move through undergrowth at normal speed|and taking no damage","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Move through undergrowth at normal speed|and taking no damage","Woodland Stride|Move through undergrowth at normal speed|and taking no damage","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Vermin Empathy","Vermin Empathy|Improve the attitude of vermin","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Improve the attitude of vermin","Vermin Empathy|Improve the attitude of vermin","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Nature Sense","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"+2 to Knowledge (nature) and Survival","Nature Sense|+2 to Knowledge (nature) and Survival","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Caster|Level","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Concentration","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"DOMAIN","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"FAMILIAR","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"POTIONS","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"SCROLLS","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"NATURE BOND","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"VERMIN EMPATHY","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"MIASMA / PLAGUEBEARER","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"WILD SHAPE","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"SPELLS","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"PREPARED SPELLS","","2","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"d00","","2","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Domain Spell","","9","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Base|Spells","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Spells|per day","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Bonus Spells","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"WIS - 12","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"WIS - 8","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"WIS - 4","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Spell|Save DC","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Also affects animals and undead animals, at a -4 penalty","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Spell Save DC = 10 + WIS + Spell Level","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Times Today","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Times per day","","1","Pathfinder/Archetypes/Druid/Blight Druid (Domain)","","Pathfinder","3"
"Druid|Level","","3","Pathfinder/Archetypes/Druid/Blight Druid (Familiar)","","Pathfinder","3"
"WIS","","3","Pathfinder/Archetypes/Druid/Blight Druid (Familiar)","","Pathfinder","3"
"FORTITUDE","FORTITUDE|SAVE DC","1","Pathfinder/Archetypes/Druid/Blight Druid (Familiar)","","Pathfinder","3"
"SAVE DC","FORTITUDE|SAVE DC","1","Pathfinder/Archetypes/Druid/Blight Druid (Familiar)","","Pathfinder","3"
"MIASMA / PLAGUEBEARER","","1","Pathfinder/Archetypes/Druid/Blight Druid (Familiar)","","Pathfinder","3"
